"","SRR5944047","SRR5944048","SRZ5944049","SRZ5944050"
"BBOF1;NM_025057.3",44.8988739807619,51.0589316165784,59.0896735644764,47.2207161475396
"BBOX1;NM_001376261.1",0,0,0,0.774110100779338
"BBOX1-AS1;NR_125766.1",290.822251920844,307.733560824243,380.901126515625,386.28094028889
"BBS1;NM_024649.5",168.370777427857,182.156188469955,162.723870277558,172.626552473792
"BBS10;NM_024685.4",69.3891688793592,93.8380364845224,79.0892553862992,82.0556706826098
"BBS12;NM_152618.3",60.2053082923852,59.3387583652127,80.9073991882831,67.3475787678024
"BBS2;NM_031885.5",333.680267993389,365.692348064683,377.264838911657,397.1184816998
"BBS4;NM_033028.5",181.636353831264,140.757054726784,172.723661188469,178.045323179248
"BBS5;NM_152384.3",47.9601608430865,56.5788161156679,52.7261702575328,45.6724959459809
"BBS7;NM_018190.4",256.127667481164,285.654022827884,295.448367822382,266.293874668092
"BBS9;NM_001348041.4",1023.49024097055,1028.07848795543,1061.79598035859,1064.40138857159
"BBX;NM_020235.7",2436.78434241044,2435.64903522327,2816.30474927304,2737.25331635574
"BCAM;NM_001013257.2",25.5107238527056,40.0191626183993,19.0905099208308,21.6750828218215
"BCAN;NM_198427.2",4.0817158164329,0,13.6360785148792,0
"BCAN-AS2;NR_182279.1",360.211420800203,353.272607941732,342.720106673963,359.961196862392
"BCAP29;NM_001371355.1",1663.29919519641,1654.58537860209,1762.69041602338,1802.90242471508
"BCAP31;NM_005745.8",391.844718377558,422.271164180351,425.44564966423,393.247931195904
"BCAR1;NM_001170721.3",62.2461662006017,70.3785273633918,69.0894644753878,58.8323676592297
"BCAR3;NM_001412067.1",1818.40439622086,1829.84171144819,1975.4132408555,2042.10244585589
"BCAR3-AS1;NR_034091.1",3.06128686232467,1.37997112477239,2.72721570297583,3.09644040311735
"BCAR4;NR_024049.1",0,1.37997112477239,0,0
"BCAS1;NM_003657.4",7.14300267875757,1.37997112477239,7.27257520793556,3.09644040311735
"BCAS2;NM_005872.3",164.289061611424,165.596534972687,148.178719861687,163.33723126444
"BCAS3;NM_017679.5",1482.68327031925,1417.23034514124,1544.51315978531,1575.31405508595
"BCAS4;NM_017843.4",196.942788142887,173.876361721321,170.905517386486,166.433671667558
"BCAT1;NM_005504.7",8.16343163286579,8.27982674863433,9.09071900991945,2.32233030233801
"BCAT2;NM_001190.4",82.6547452827661,100.737892108384,111.815843822009,123.857616124694
"BCCIP;NM_078469.3",426.539302817238,455.390471174888,463.626669505892,478.400042281631
"BCDIN3D;NM_181708.3",251.025522710623,275.994224954478,244.540341366833,274.034975675886
"BCDIN3D-AS1;NR_027499.1",41.8375871184372,44.1590759927164,51.8170983565408,47.994826248319
"BCHE;NM_000055.4",0,0,1.81814380198389,0.774110100779338
"BCKDHA;NM_000709.4",184.697640693589,176.636303970866,198.177674416244,198.172185799511
"BCKDHB;NM_000056.5",1333.70064301945,1392.39086489534,1267.24622998277,1197.54832590564
"BCKDK;NM_005881.4",12.2451474492987,8.27982674863433,19.9995818218228,16.2563121163661
"BCL10;NM_003921.5",221.433083041485,190.43601521859,210.904681030131,225.266039326787
"BCL10-AS1;NR_045484.1",8.16343163286579,16.5596534972687,18.1814380198389,8.51521110857272
"BCL11A;NM_018014.4",903.079624385778,934.240451470907,916.34447619988,914.998139121178
"BCL11B;NM_022898.3",39.7967292102207,33.1193069945373,39.9991636436456,37.9313949381876
"BCL2;NM_000657.3",4.0817158164329,1.37997112477239,1.81814380198389,1.54822020155868
"BCL2A1;NM_004049.4",0,0,0,0
"BCL2L1;NM_001317920.2",2670.46257290122,2467.38837109303,2272.67975247986,2423.73872554011
"BCL2L10;NM_020396.4",1.02042895410822,0,0.909071900991945,0
"BCL2L11;NM_006538.5",981.652653852111,977.019556338851,1304.51817792344,1315.98717132487
"BCL2L12;NM_001282520.1",79.5934584204415,78.6583541120262,65.45317687142,83.6038908841685
"BCL2L13;NM_001270726.1",758.17871290241,816.942905865254,757.25689352629,750.112687655179
"BCL2L14;NM_138723.2",5.10214477054112,4.13991337431717,6.36350330694361,6.1928808062347
"BCL2L15;NM_001010922.3",303.067399370143,292.553878451746,260.903635584688,271.712645373548
"BCL2L2;NM_004050.5",119.390187630662,95.2180076092948,120.906562831929,110.697744411445
"BCL2L2-PABPN1;NM_001199864.3",865.323753083774,783.823598870717,791.801625763984,786.495862391807
"BCL3;NM_005178.5",41.8375871184372,37.2592203688545,46.3626669505892,49.5430464498776
"BCL6;NM_001706.5",62.2461662006017,56.5788161156679,80.9073991882831,67.3475787678024
"BCL6B;NM_181844.4",2.04085790821645,0,0.909071900991945,0.774110100779338
"BCL7A;NM_020993.5",81.6343163286579,115.917574480881,95.4525496041542,99.0860928997553
"BCL7B;NM_001707.4",270.413672838679,280.134138328795,257.26734798072,253.908113055623
"BCL7C;NM_001286526.2",207.147077683969,208.375639840631,187.268811604341,212.880277714318
"BCL9;NM_004326.4",285.720107150303,321.533272071967,263.630851287664,250.037562551726
"BCL9L;NM_001378213.1",513.275763916437,499.549547167605,612.714461268571,625.480961429705
"BCLAF1;NM_014739.3",1997.9998921439,1977.49862179883,1981.77674416244,2088.54905190265
"BCLAF3;NM_198279.4",676.544396573753,674.805880013698,720.894017486612,743.919806848944
"BCO1;NM_017429.3",3.06128686232467,2.75994224954478,3.63628760396778,4.64466060467603
"BCO2;NM_031938.7",35.7150133937878,27.5994224954478,37.2719479406697,34.8349545350702
"BCOR;NM_017745.6",826.547452827661,832.12258823775,675.440422437015,671.153457375686
"BCORL1;NM_001184772.3",697.973404610025,725.864811630276,587.260448040796,642.511383646851
"BCORP1;NR_002923.2",2.04085790821645,0,0,2.32233030233801
"BCR;NM_004327.4",287.760965058519,260.814542581981,321.811452951148,337.512003939791
"BCRP2;NR_037566.1",1.02042895410822,0,0,0.774110100779338
"BCRP3;NR_024494.1",2.04085790821645,2.75994224954478,2.72721570297583,1.54822020155868
"BCS1L;NM_004328.5",69.3891688793592,63.4786717395299,76.3620396833234,58.0582575584504
"BCYRN1;NR_001568.1",1.02042895410822,1.37997112477239,0.909071900991945,0.774110100779338
"BDH1;NM_004051.5",283.679249242086,296.693791826064,289.084864515438,305.773489807839
"BDH2;NM_020139.4",59.184879338277,67.618585113847,46.3626669505892,55.7359272561123
"BDKRB1;NM_000710.4",0,0,0,0
